"תוצאות בקטריאליות מדיגום במסגרת פיקוח מדגמי בנחלים, סקרים, שונות ",,,,,,,
קוד נקודה,תאריך דיגום,מדד בקטריאלי,תוצאה     CFU/100 ml,שם נקודה,אתר,,
NS00000731,2022-12-18 13:53:50,E.coli MUG,50,כזיב בריכת עין תמיר,כזיב,,
NS00000731,2022-12-18 13:53:50,קוליפורם צואתי,50,כזיב בריכת עין תמיר,כזיב,,
NS00002002,2022-03-29 14:10:49,E.coli MUG,30,כזיב עין זיו,כזיב,,
NS00002002,2022-03-29 14:10:49,קוליפורם צואתי,30,כזיב עין זיו,כזיב,,
NS00002002,2022-04-11 14:46:04,E.coli MUG,<1,כזיב עין זיו,כזיב,,
NS00002002,2022-04-11 14:46:04,קוליפורם צואתי,<2,כזיב עין זיו,כזיב,,
NS00002002,2022-04-25 00:00:00,E.coli MUG,20,כזיב עין זיו,כזיב,,
NS00002002,2022-04-25 00:00:00,קוליפורם צואתי,20,כזיב עין זיו,כזיב,,
NS00002002,2022-05-10 14:35:55,קוליפורם צואתי,<10,כזיב עין זיו,כזיב,,
NS00002002,2022-05-23 13:28:03,E.coli MUG,70,כזיב עין זיו,כזיב,,
NS00002002,2022-05-23 13:28:03,קוליפורם צואתי,110,כזיב עין זיו,כזיב,,
NS00002002,2022-06-07 13:27:27,E.coli MUG,10,כזיב עין זיו,כזיב,,
NS00002002,2022-06-07 13:27:27,קוליפורם צואתי,10,כזיב עין זיו,כזיב,,
NS00002002,2022-06-20 15:12:51,E.coli MUG,40,כזיב עין זיו,כזיב,,
NS00002002,2022-06-20 15:12:51,קוליפורם צואתי,40,כזיב עין זיו,כזיב,,
NS00002002,2022-07-04 12:51:00,קוליפורם צואתי,<1,כזיב עין זיו,כזיב,,
NS00002002,2022-07-18 13:40:43,E.coli MUG,60,כזיב עין זיו,כזיב,,
NS00002002,2022-07-18 13:40:43,קוליפורם צואתי,60,כזיב עין זיו,כזיב,,
NS00002002,2022-08-01 13:00:13,E.coli MUG,10,כזיב עין זיו,כזיב,,
NS00002002,2022-08-01 13:00:13,קוליפורם צואתי,10,כזיב עין זיו,כזיב,,
NS00002002,2022-08-15 17:37:25,קוליפורם צואתי,<2,כזיב עין זיו,כזיב,,
NS00002002,2022-08-29 12:58:10,E.coli MUG,100,כזיב עין זיו,כזיב,,
NS00002002,2022-08-29 12:58:10,קוליפורם צואתי,110,כזיב עין זיו,כזיב,,
NS00002002,2022-09-05 14:34:52,E.coli MUG,20,כזיב עין זיו,כזיב,,
NS00002002,2022-09-05 14:34:52,קוליפורם צואתי,30,כזיב עין זיו,כזיב,,
NS00002002,2022-09-19 12:22:11,E.coli MUG,70,כזיב עין זיו,כזיב,,
NS00002002,2022-09-19 12:22:11,קוליפורם צואתי,130,כזיב עין זיו,כזיב,,
NS00002002,2022-10-02 13:26:47,E.coli MUG,30,כזיב עין זיו,כזיב,,
NS00002002,2022-10-02 13:26:47,קוליפורם צואתי,50,כזיב עין זיו,כזיב,,
NS00002002,2022-10-18 11:45:04,E.coli MUG,10,כזיב עין זיו,כזיב,,
NS00002002,2022-10-18 11:45:04,קוליפורם צואתי,10,כזיב עין זיו,כזיב,,
NS00002002,2022-10-30 14:27:18,קוליפורם צואתי,<2,כזיב עין זיו,כזיב,,
NS00002002,2022-11-21 15:48:05,E.coli MUG,30,כזיב עין זיו,כזיב,,
NS00002002,2022-11-21 15:48:05,קוליפורם צואתי,30,כזיב עין זיו,כזיב,,
NS00002002,2022-12-18 13:53:50,E.coli MUG,10,כזיב עין זיו,כזיב,,
NS00002002,2022-12-18 13:53:50,קוליפורם צואתי,10,כזיב עין זיו,כזיב,,
NS00002003,2022-03-29 14:10:49,E.coli MUG,60,כזיב חרדלית,כזיב,,
NS00002003,2022-03-29 14:10:49,קוליפורם צואתי,70,כזיב חרדלית,כזיב,,
NS00002003,2022-04-11 14:46:04,E.coli MUG,<1,כזיב חרדלית,כזיב,,
NS00002003,2022-04-11 14:46:04,קוליפורם צואתי,<2,כזיב חרדלית,כזיב,,
NS00002003,2022-04-25 00:00:00,E.coli MUG,660,כזיב חרדלית,כזיב,,
NS00002003,2022-04-25 00:00:00,קוליפורם צואתי,660,כזיב חרדלית,כזיב,,
NS00002003,2022-05-10 14:35:55,קוליפורם צואתי,<10,כזיב חרדלית,כזיב,,
NS00002003,2022-05-23 13:28:03,E.coli MUG,170,כזיב חרדלית,כזיב,,
NS00002003,2022-05-23 13:28:03,קוליפורם צואתי,170,כזיב חרדלית,כזיב,,
NS00002003,2022-06-07 13:27:27,E.coli MUG,250,כזיב חרדלית,כזיב,,
NS00002003,2022-06-07 13:27:27,קוליפורם צואתי,270,כזיב חרדלית,כזיב,,
NS00002003,2022-06-20 15:12:51,E.coli MUG,900,כזיב חרדלית,כזיב,,
NS00002003,2022-06-20 15:12:51,קוליפורם צואתי,900,כזיב חרדלית,כזיב,,
NS00002003,2022-07-04 12:51:00,E.coli MUG,240,כזיב חרדלית,כזיב,,
NS00002003,2022-07-04 12:51:00,קוליפורם צואתי,240,כזיב חרדלית,כזיב,,
NS00002003,2022-07-18 13:40:43,E.coli MUG,120,כזיב חרדלית,כזיב,,
NS00002003,2022-07-18 13:40:43,קוליפורם צואתי,170,כזיב חרדלית,כזיב,,
NS00002003,2022-08-01 13:00:13,E.coli MUG,50,כזיב חרדלית,כזיב,,
NS00002003,2022-08-01 13:00:13,קוליפורם צואתי,120,כזיב חרדלית,כזיב,,
NS00002003,2022-08-15 17:37:25,E.coli MUG,320,כזיב חרדלית,כזיב,,
NS00002003,2022-08-15 17:37:25,קוליפורם צואתי,460,כזיב חרדלית,כזיב,,
NS00002003,2022-08-29 12:58:10,E.coli MUG,350,כזיב חרדלית,כזיב,,
NS00002003,2022-08-29 12:58:10,קוליפורם צואתי,540,כזיב חרדלית,כזיב,,
NS00002003,2022-09-05 14:34:52,E.coli MUG,70,כזיב חרדלית,כזיב,,
NS00002003,2022-09-05 14:34:52,קוליפורם צואתי,400,כזיב חרדלית,כזיב,,
NS00002003,2022-09-19 12:22:11,E.coli MUG,150,כזיב חרדלית,כזיב,,
NS00002003,2022-09-19 12:22:11,קוליפורם צואתי,200,כזיב חרדלית,כזיב,,
NS00002003,2022-10-02 13:26:47,E.coli MUG,160,כזיב חרדלית,כזיב,,
NS00002003,2022-10-02 13:26:47,קוליפורם צואתי,300,כזיב חרדלית,כזיב,,
NS00002003,2022-10-18 11:45:04,E.coli MUG,140,כזיב חרדלית,כזיב,,
NS00002003,2022-10-18 11:45:04,קוליפורם צואתי,210,כזיב חרדלית,כזיב,,
NS00002003,2022-10-30 14:27:18,E.coli MUG,120,כזיב חרדלית,כזיב,,
NS00002003,2022-10-30 14:27:18,קוליפורם צואתי,140,כזיב חרדלית,כזיב,,
NS00002003,2022-11-21 15:48:05,E.coli MUG,30,כזיב חרדלית,כזיב,,
NS00002003,2022-11-21 15:48:05,קוליפורם צואתי,30,כזיב חרדלית,כזיב,,
NS00002003,2022-12-18 13:53:50,E.coli MUG,170,כזיב חרדלית,כזיב,,
NS00002003,2022-12-18 13:53:50,קוליפורם צואתי,280,כזיב חרדלית,כזיב,,
NS00000736,2022-07-27 13:20:13,E.coli MUG,3300,גשר כביש 70,נחל צפורי,,
NS00000736,2022-07-27 13:20:13,קוליפורם צואתי,3300,גשר כביש 70,נחל צפורי,,
NS00000736,2022-11-20 11:41:22,E.coli MUG,2800,גשר כביש 70,נחל צפורי,,
NS00000736,2022-11-20 11:41:22,קוליפורם צואתי,2800,גשר כביש 70,נחל צפורי,,
NS00000738,2022-07-27 13:20:13,E.coli MUG,2800,חיבור עלי אסמעיל מגדוב,נחל צפורי,,
NS00000738,2022-07-27 13:20:13,קוליפורם צואתי,2800,חיבור עלי אסמעיל מגדוב,נחל צפורי,,
NS00001716,2022-07-27 13:20:13,E.coli MUG,4000,תחנת הנזירים,נחל צפורי,,
NS00001716,2022-07-27 13:20:13,קוליפורם צואתי,4000,תחנת הנזירים,נחל צפורי,,
NS00001716,2022-11-20 11:41:22,E.coli MUG,800,תחנת הנזירים,נחל צפורי,,
NS00001716,2022-11-20 11:41:22,קוליפורם צואתי,1060,תחנת הנזירים,נחל צפורי,,
NS00002014,2022-01-04 12:38:35,קוליפורם צואתי,פלטה מכוסה,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-01-16 14:43:51,קוליפורם צואתי,44000,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-01-18 12:01:33,קוליפורם צואתי,250000,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-02-02 07:32:25,קוליפורם צואתי,2000,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-02-22 11:50:57,קוליפורם צואתי,1000,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-03-10 12:05:06,קוליפורם צואתי,פלטה מכוסה,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00002014,2022-05-31 12:04:11,קוליפורם צואתי,380,נחל חדרה - נקודת שאיבה מאגר 5,גן שמואל,,
NS00001652,2022-08-14 14:16:00,קוליפורם צואתי,50,בריכת תמר,עינות צוקים,,
NS00001653,2022-02-07 14:14:00,קוליפורם צואתי,<10,כיסון,עינות צוקים,,
NS00001653,2022-03-15 14:31:37,קוליפורם צואתי,40,כיסון,עינות צוקים,,
NS00001653,2022-04-11 13:29:46,קוליפורם צואתי,60,כיסון,עינות צוקים,,
NS00001653,2022-06-13 15:56:11,קוליפורם צואתי,<10,כיסון,עינות צוקים,,
NS00001653,2022-08-14 14:16:00,קוליפורם צואתי,90,כיסון,עינות צוקים,,
NS00001653,2022-09-11 11:45:29,קוליפורם צואתי,180,כיסון,עינות צוקים,,
NS00001653,2022-11-07 14:50:42,קוליפורם צואתי,20,כיסון,עינות צוקים,,
NS00001655,2022-04-11 13:29:46,קוליפורם צואתי,<10,מעיין שולמית,מעיין שולמית,,
NS00001655,2022-09-11 11:45:29,קוליפורם צואתי,1,מעיין שולמית,מעיין שולמית,,
NS00001644,2022-02-07 14:12:00,קוליפורם צואתי,500,נחל דוד א',נחל דוד,,
NS00001644,2022-04-11 13:29:46,קוליפורם צואתי,5000,נחל דוד א',נחל דוד,,
NS00001644,2022-06-13 15:56:11,קוליפורם צואתי,2500,נחל דוד א',נחל דוד,,
NS00001644,2022-09-11 11:45:29,קוליפורם צואתי,200,נחל דוד א',נחל דוד,,
NS00001644,2022-11-07 14:43:06,קוליפורם צואתי,2800,נחל דוד א',נחל דוד,,
NS00001645,2022-02-07 14:12:00,קוליפורם צואתי,1900,נחל דוד ב',נחל דוד,,
NS00001645,2022-04-11 13:29:46,קוליפורם צואתי,12000,נחל דוד ב',נחל דוד,,
NS00001645,2022-06-13 15:56:11,קוליפורם צואתי,>10000,נחל דוד ב',נחל דוד,,
NS00001645,2022-09-11 11:45:29,קוליפורם צואתי,800,נחל דוד ב',נחל דוד,,
NS00001645,2022-11-07 14:43:06,קוליפורם צואתי,9000,נחל דוד ב',נחל דוד,,
NS00001646,2022-02-07 14:12:00,קוליפורם צואתי,270,נחל ערוגות א',נחל ערוגות,,
NS00001646,2022-04-11 13:29:46,קוליפורם צואתי,200,נחל ערוגות א',נחל ערוגות,,
NS00001646,2022-06-13 15:56:11,קוליפורם צואתי,40,נחל ערוגות א',נחל ערוגות,,
NS00001646,2022-09-11 11:45:29,קוליפורם צואתי,100,נחל ערוגות א',נחל ערוגות,,
NS00001646,2022-11-07 14:43:06,קוליפורם צואתי,800,נחל ערוגות א',נחל ערוגות,,
NS00001647,2022-02-07 14:12:00,קוליפורם צואתי,70,נחל ערוגות ב',נחל ערוגות,,
NS00001647,2022-04-11 13:29:46,קוליפורם צואתי,10,נחל ערוגות ב',נחל ערוגות,,
NS00001647,2022-06-13 15:56:11,קוליפורם צואתי,<10,נחל ערוגות ב',נחל ערוגות,,
NS00001647,2022-09-11 11:45:29,קוליפורם צואתי,40,נחל ערוגות ב',נחל ערוגות,,
NS00001647,2022-11-07 14:43:06,קוליפורם צואתי,100,נחל ערוגות ב',נחל ערוגות,,
NS00001654,2022-04-11 13:29:46,קוליפורם צואתי,<10,מעיין עין גדי,עין גדי,,
NS00001654,2022-09-11 11:45:29,קוליפורם צואתי,<1,מעיין עין גדי,עין גדי,,
